"","GEO_LEVEL","GEOID","STATEFP","COUNTYFP","COUNTYNS","NAME.x","NAMELSAD","LSAD","CLASSFP","MTFCC","CSAFP","CBSAFP","METDIVFP","FUNCSTAT","ALAND","AWATER","INTPTLAT","INTPTLON","NAME","year","totalpopE","totalpopM","whiteE","whiteM","blackE","blackM","asianE","asianM","indigE","indigM","othraceE","othraceM","multiE","multiM","ltnxE","ltnxM","povrateE","povrateM","cpovrateE","cpovrateM","hhincE","hhincM","hsmoreE","hsmoreM","bamoreE","bamoreM","gradmoreE","gradmoreM","unempE","unempM","hlthinsE","hlthinsM","pubinsE","pubinsM","earnE","earnM","giniE","giniM","vachseE","vachseM","allhseE","allhseM","snapE","snapM","foreignbE","foreignbM","renter30E","renter30M","homeownE","homeownM","vacrateE","vacrateM","perc_snaphseE","perc_snaphseM","perc_forbE","perc_forbM","schlE","schlM","age17E","age17M","age24E","age24M","age64E","age64M","age65E","age65M","hhinc_blackE","hhinc_blackM","hhinc_asianE","hhinc_asianM","hhinc_multiE","hhinc_multiM","hhinc_whiteE","hhinc_whiteM","hhinc_ltnxE","hhinc_ltnxM","disability_numE","disability_numM","fips","lifeexpE","lifeexpM","lifeexp_blackE","lifeexp_blackM","lifeexp_ltnxE","lifeexp_ltnxM","lifeexp_whiteE","lifeexp_whiteM","lifeexp_asianE","lifeexp_asianM","dissim_wb","dissim_wh","inter_bw","inter_hw","iso_b","iso_h","state","locality","county.nice","TRACTCE","BLKGRPCE","blockgroup","count","tractnames","tract","tr","pop"
"167","Block Group","515400005022","51","540",NA,NA,"Block Group 2",NA,NA,"G5030",NA,NA,NA,"S",532226,0,"+38.0241844","-078.5098383","Block Group 2, Census Tract 5.02, Charlottesville city, Virginia","2021",868,282,73.27,17.99,1.27,2.97,13.25,18.87,0,1.5,6.34,9.34,0,1.5,5.88,7.12,NA,NA,NA,NA,59318,45780,91.25,41.74,73.3,3.93,56.11,10.11,2.94,4.46,88.13,7.68,13.94,9.1,55870,14092,NA,NA,66,85,428,131,32,47,NA,NA,32.6,33.1,47.5,15.6,15.4,19.3,7.5,0.11,NA,NA,NA,NA,15.67,8.15,7.95,7.41,64.63,11.9,11.75,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","540","Charlottesville City","000502","2","2","Charlottesville","Fry's Springs","000502",NA,"868"
"168","Block Group","515400005023","51","540",NA,NA,"Block Group 3",NA,NA,"G5030",NA,NA,NA,"S",699552,1348,"+38.0164978","-078.5179378","Block Group 3, Census Tract 5.02, Charlottesville city, Virginia","2021",923,226,73.67,16.4,6.61,6.85,9.1,9.49,0,1.41,0,1.41,10.62,9.96,0,1.41,NA,NA,NA,NA,78795,46863,92.31,20.51,65.11,21.58,38.87,15.98,17.62,18.72,90.79,8.26,18.42,12.88,46273,27792,NA,NA,46,57,549,136,95,100,NA,NA,63.6,43.3,54.1,17.5,8.4,10.2,17.3,0.18,NA,NA,NA,NA,12.78,7.56,8.34,9.2,67.61,15.49,11.27,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","540","Charlottesville City","000502","3","3","Charlottesville","Fry's Springs","000502",NA,"923"
"169","Block Group","515400005024","51","540",NA,NA,"Block Group 4",NA,NA,"G5030",NA,NA,NA,"S",499707,0,"+38.0151446","-078.5129014","Block Group 4, Census Tract 5.02, Charlottesville city, Virginia","2021",1172,421,67.32,14.59,16.04,18.13,0,1.11,0,1.11,0,1.11,2.9,3.16,13.74,13.64,NA,NA,NA,NA,91000,31438,100,13.14,60.97,18.7,32.48,18.45,3.52,5.32,94.54,7.59,12.29,9.1,33409,10948,NA,NA,46,57,424,109,28,32,NA,NA,33.1,35.8,64.8,15.2,10.8,13.2,6.6,0.07,NA,NA,NA,NA,30.97,7.94,9.13,4.85,52.39,25.31,7,5.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","540","Charlottesville City","000502","4","4","Charlottesville","Fry's Springs","000502",NA,"1172"
"170","Block Group","515400005025","51","540",NA,NA,"Block Group 5",NA,NA,"G5030",NA,NA,NA,"S",527106,0,"+38.0130477","-078.5075406","Block Group 5, Census Tract 5.02, Charlottesville city, Virginia","2021",359,178,80.78,55.51,14.21,20.55,0,3.62,0,3.62,0,3.62,5.01,7.39,0,3.62,NA,NA,NA,NA,103264,53814,94.3,10.02,81.75,23.45,34.6,29.9,0,8.12,100,3.62,46.24,20.63,58365,30542,NA,NA,0,13,141,60,0,13,NA,NA,0,61.9,70.2,28.3,0,9.2,0,0.09,NA,NA,NA,NA,10.31,11.28,16.43,10.33,41.78,27.91,31.48,14.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","540","Charlottesville City","000502","5","5","Charlottesville","Fry's Springs","000502",NA,"359"
"171","Block Group","515400006001","51","540",NA,NA,"Block Group 1",NA,NA,"G5030",NA,NA,NA,"S",445403,0,"+38.0263184","-078.5176165","Block Group 1, Census Tract 6, Charlottesville city, Virginia","2021",1314,247,48.86,12.42,8.75,5.78,30.06,10.7,1.14,1.66,0,0.99,3.65,3.36,7.53,5.29,NA,NA,NA,NA,30139,15795,91.69,15.07,47.61,15.52,25.69,16.25,4.11,4.4,93.76,3.89,6.54,3.47,6167,2731,NA,NA,59,57,478,116,32,33,NA,NA,62.2,18.4,3.3,5.2,12.3,11.5,6.7,0.07,NA,NA,NA,NA,0,0.99,69.79,8.44,24.58,6.32,5.63,3.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","540","Charlottesville City","000600","1","1","Charlottesville","JPA-Fontaine","000600",NA,"1314"
"172","Block Group","515400006002","51","540",NA,NA,"Block Group 2",NA,NA,"G5030",NA,NA,NA,"S",323587,0,"+38.0297373","-078.5082374","Block Group 2, Census Tract 6, Charlottesville city, Virginia","2021",1761,382,58.94,12.99,2.56,1.37,28.85,7.43,0,0.74,0,0.74,6.19,3.44,3.46,2.14,NA,NA,NA,NA,21775,5827,96.43,10.92,85.71,14.72,57.56,18.83,3.98,3.47,95.8,3.22,3.46,2.27,11221,1326,NA,NA,121,89,783,171,28,35,NA,NA,57,14.1,8.3,5,15.5,10.9,3.6,0.04,NA,NA,NA,NA,0.74,1.25,72.23,8.74,21.64,5.11,5.39,4.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","540","Charlottesville City","000600","2","2","Charlottesville","JPA-Fontaine","000600",NA,"1761"
"173","Block Group","515400006003","51","540",NA,NA,"Block Group 3",NA,NA,"G5030",NA,NA,NA,"S",200721,0,"+38.0309304","-078.5004632","Block Group 3, Census Tract 6, Charlottesville city, Virginia","2021",220,72,45,21.87,11.36,10.26,38.18,23.21,0,5.91,0,5.91,3.18,8.12,2.27,3.56,NA,NA,NA,NA,NA,NA,91.49,40.7,68.09,56.27,55.32,57.86,5.8,12.53,98.18,7.16,2.27,8.01,NA,NA,NA,NA,0,13,48,33,0,13,NA,NA,27.6,84.7,39.6,44.4,0,27.1,0,0.27,NA,NA,NA,NA,0,5.91,78.64,22.72,19.09,14.08,2.27,7.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","540","Charlottesville City","000600","3","3","Charlottesville","JPA-Fontaine","000600",NA,"220"
"174","Block Group","515400007001","51","540",NA,NA,"Block Group 1",NA,NA,"G5030",NA,NA,NA,"S",1001513,0,"+38.0500206","-078.4856348","Block Group 1, Census Tract 7, Charlottesville city, Virginia","2021",920,132,89.13,10.29,6.85,7.76,0,1.41,0,1.41,0,1.41,0,1.41,4.02,5.73,NA,NA,NA,NA,82308,38207,90.63,15.28,78.82,14.89,56.05,14.77,7.31,7.51,94.57,4.74,1.3,2.59,57813,20906,NA,NA,35,49,487,84,0,13,NA,NA,33.6,24.4,71.7,12.9,7.2,10,0,0.03,NA,NA,NA,NA,22.28,8.01,2.28,2.41,52.39,9.94,21.2,10.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","540","Charlottesville City","000700","1","1","Charlottesville","Barracks-Rugby","000700",NA,"920"
"175","Block Group","515400007002","51","540",NA,NA,"Block Group 2",NA,NA,"G5030",NA,NA,NA,"S",1407381,0,"+38.0493952","-078.4968455","Block Group 2, Census Tract 7, Charlottesville city, Virginia","2021",1673,268,80.16,8.54,3.05,2.22,9.92,4.26,1.43,2.32,0,0.78,2.81,2.89,2.63,2.23,NA,NA,NA,NA,121111,57606,96.75,9.56,80.75,10.52,46.21,11.11,4.37,4.62,95.64,3.93,3.41,2.87,22143,15809,NA,NA,90,70,650,99,27,39,NA,NA,85.3,29.1,63.6,6.4,13.8,10.6,4.2,0.06,NA,NA,NA,NA,13.45,5.38,36.88,6.94,37.48,6.86,11.72,4.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","540","Charlottesville City","000700","2","2","Charlottesville","Barracks-Rugby","000700",NA,"1673"
"176","Block Group","515400007003","51","540",NA,NA,"Block Group 3",NA,NA,"G5030",NA,NA,NA,"S",776453,0,"+38.0509150","-078.5052398","Block Group 3, Census Tract 7, Charlottesville city, Virginia","2021",961,229,70.24,11.1,8.32,6.58,16.34,7.94,0,1.35,0,1.35,2.39,1.89,2.71,2.95,NA,NA,NA,NA,NA,NA,100,46.91,99.54,46.78,55.84,15.21,0,3.49,99.9,1.45,1.87,2.79,19172,6586,NA,NA,90,70,536,157,8,15,NA,NA,48.7,17,0,2.9,16.8,12.1,1.5,0.03,NA,NA,NA,NA,1.25,2.38,53.28,15.97,44.02,11.33,1.46,2.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","540","Charlottesville City","000700","3","3","Charlottesville","Barracks-Rugby","000700",NA,"961"
"177","Block Group","515400007004","51","540",NA,NA,"Block Group 4",NA,NA,"G5030",NA,NA,NA,"S",651804,0,"+38.0401866","-078.5117713","Block Group 4, Census Tract 7, Charlottesville city, Virginia","2021",902,259,82.59,14.77,3.55,2.34,4.21,3.69,0,1.44,0,1.44,5.1,3.23,4.55,3.89,NA,NA,NA,NA,200915,34426,100,63.1,71,42.36,56.4,35.54,1.59,3.58,94.79,4.54,1.44,2.6,16447,3201,NA,NA,23,22,260,89,0,13,NA,NA,30.9,30.3,60.3,29.8,8.8,7.9,0,0.05,NA,NA,NA,NA,7.43,4.22,37.14,3.73,26.16,5.53,21.84,17.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","540","Charlottesville City","000700","4","4","Charlottesville","Barracks-Rugby","000700",NA,"902"
"178","Block Group","515400008001","51","540",NA,NA,"Block Group 1",NA,NA,"G5030",NA,NA,NA,"S",766350,0,"+38.0645691","-078.4705195","Block Group 1, Census Tract 8, Charlottesville city, Virginia","2021",766,195,89.69,4.33,4.44,3.61,2.61,4.26,0,1.7,2.48,3.87,0.78,1.42,0,1.7,NA,NA,NA,NA,114267,56021,94.45,9.17,67.59,13.5,33.62,12.61,0.74,1.21,97,3.84,7.18,4.97,74135,24053,NA,NA,28,43,357,91,0,13,NA,NA,NA,NA,100,32.2,7.8,11.9,0,0.04,NA,NA,NA,NA,21.93,6.73,2.74,2.83,51.04,6.9,22.98,7.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","540","Charlottesville City","000800","1","1","Charlottesville","Greenbrier-Meadows","000800",NA,"766"
"179","Block Group","515400008002","51","540",NA,NA,"Block Group 2",NA,NA,"G5030",NA,NA,NA,"S",1117671,0,"+38.0549340","-078.4753498","Block Group 2, Census Tract 8, Charlottesville city, Virginia","2021",648,181,91.98,6.03,2.47,4.58,1.54,3.21,0,2.01,0,2.01,3.24,4.38,0.77,1.22,NA,NA,NA,NA,101406,28224,95.05,4.67,67.67,11.07,27.56,8.76,0,3.49,100,2.01,12.04,10.34,46550,6670,NA,NA,35,42,338,69,32,46,NA,NA,0,96.3,91.1,5.8,10.4,12.2,9.5,0.13,NA,NA,NA,NA,12.65,7.77,0,2.01,54.17,12.7,31.48,8.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","540","Charlottesville City","000800","2","2","Charlottesville","Greenbrier-Meadows","000800",NA,"648"
"180","Block Group","515400008003","51","540",NA,NA,"Block Group 3",NA,NA,"G5030",NA,NA,NA,"S",895287,0,"+38.0598463","-078.4812513","Block Group 3, Census Tract 8, Charlottesville city, Virginia","2021",723,284,91.7,8.75,5.53,6.57,0,1.8,0,1.8,0,1.8,0,1.8,2.77,3.86,NA,NA,NA,NA,109205,81254,100,46.54,74.65,9.21,33.98,8.76,1.83,3.32,100,1.8,7.75,6.63,69306,34201,NA,NA,61,66,387,113,15,28,NA,NA,0,59.1,86.5,8.6,15.8,16.4,3.9,0.07,NA,NA,NA,NA,18.95,7.68,2.49,4.42,44.81,23.8,30.01,8.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","540","Charlottesville City","000800","3","3","Charlottesville","Greenbrier-Meadows","000800",NA,"723"
"181","Block Group","515400008004","51","540",NA,NA,"Block Group 4",NA,NA,"G5030",NA,NA,NA,"S",1382770,0,"+38.0609505","-078.4926352","Block Group 4, Census Tract 8, Charlottesville city, Virginia","2021",1469,421,42.82,3.39,21.03,9.23,6.19,4.71,0,0.88,0,0.88,10.62,9.03,19.33,17.38,NA,NA,NA,NA,46250,26928,82.37,31.46,34.28,8.01,11.46,7.74,1.16,1.89,88.5,5.37,36.49,11.42,27069,6137,NA,NA,8,13,591,143,131,78,NA,NA,49,16.3,28,12.6,1.4,2.2,22.2,0.12,NA,NA,NA,NA,28.8,7.03,1.7,2.95,57.32,21.61,10.28,3.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","540","Charlottesville City","000800","4","4","Charlottesville","Greenbrier-Meadows","000800",NA,"1469"
"182","Block Group","515400009001","51","540",NA,NA,"Block Group 1",NA,NA,"G5030",NA,NA,NA,"S",2210438,44772,"+38.0458290","-078.4561980","Block Group 1, Census Tract 9, Charlottesville city, Virginia","2021",1174,233,83.39,6.08,1.96,2.09,9.8,10.9,0,1.11,0,1.11,1.02,1.52,3.83,4.71,NA,NA,NA,NA,76970,15446,88.59,27.52,58.51,6.42,22.93,6.32,2.63,3.11,93.44,5.44,6.39,4.99,46000,12811,NA,NA,193,112,743,131,14,23,NA,NA,25.8,16.3,60.5,6.3,26,14.4,1.9,0.03,NA,NA,NA,NA,13.8,5.19,4.09,4.84,60.99,11.65,19.25,6.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","540","Charlottesville City","000900","1","1","Charlottesville","Locust Grove","000900",NA,"1174"
"183","Block Group","515400009002","51","540",NA,NA,"Block Group 2",NA,NA,"G5030",NA,NA,NA,"S",1065768,0,"+38.0449620","-078.4697909","Block Group 2, Census Tract 9, Charlottesville city, Virginia","2021",927,202,75.73,23.04,17.58,17.38,3.02,4.92,0,1.4,0,1.4,0.76,1.28,2.91,3.72,NA,NA,NA,NA,102759,38354,97.27,8.85,64.64,13.4,30.52,9.78,4.52,4.94,98.92,2.21,14.99,12.53,49797,12072,NA,NA,9,14,383,78,0,13,NA,NA,31.4,31.5,62.6,15.5,2.3,3.6,0,0.03,NA,NA,NA,NA,7.66,4.27,5.39,6.22,59.65,12.78,24.06,8.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","540","Charlottesville City","000900","2","2","Charlottesville","Locust Grove","000900",NA,"927"
"184","Block Group","515400010001","51","540",NA,NA,"Block Group 1",NA,NA,"G5030",NA,NA,NA,"S",719986,0,"+38.0309724","-078.4828896","Block Group 1, Census Tract 10, Charlottesville city, Virginia","2021",898,209,89.87,7.32,7.13,6.47,0,1.45,0,1.45,0,1.45,1.34,2.21,1.67,2.53,NA,NA,NA,NA,97563,64062,96.13,8.48,66.12,7.79,30.01,10.47,1.81,2.86,98.44,2.92,4.68,4.1,65417,30053,NA,NA,82,71,715,158,13,20,NA,NA,36.7,12.9,16,7.5,11.5,9.6,1.8,0.03,NA,NA,NA,NA,1.78,2.89,3.23,3.14,50.22,14.47,43.21,14.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","540","Charlottesville City","001000","1","1","Charlottesville","Downtown Area","001000",NA,"898"
"185","Block Group","515400010002","51","540",NA,NA,"Block Group 2",NA,NA,"G5030",NA,NA,NA,"S",932676,0,"+38.0380573","-078.4789836","Block Group 2, Census Tract 10, Charlottesville city, Virginia","2021",1167,312,82.26,28.86,1.29,2.03,1.89,1.99,0,1.11,1.11,1.77,3.26,5.07,10.2,11.59,NA,NA,NA,NA,70147,32076,95.81,34.63,79.76,29.67,52.93,3.39,0,1.75,98.2,3.08,1.63,2.14,47969,12392,NA,NA,8,12,634,140,42,53,NA,NA,53.4,23.2,44.4,9.9,1.3,1.9,6.6,0.08,NA,NA,NA,NA,21.68,8.56,6.77,3.92,52.36,8.72,16.28,4.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","540","Charlottesville City","001000","2","2","Charlottesville","Downtown Area","001000",NA,"1167"
"186","Block Group","515400010003","51","540",NA,NA,"Block Group 3",NA,NA,"G5030",NA,NA,NA,"S",532518,0,"+38.0357631","-078.4720055","Block Group 3, Census Tract 10, Charlottesville city, Virginia","2021",1720,639,95.47,12.18,2.5,2.94,0,0.76,0,0.76,0,0.76,1.69,1.75,0.35,1.56,NA,NA,NA,NA,94879,28946,99.23,45.86,87.52,42.48,47.61,13.29,2.59,2.58,93.14,4.34,3.37,2.57,47468,9864,NA,NA,103,74,846,221,10,15,NA,NA,14.9,11.9,35.1,18.4,12.2,8.1,1.2,0.02,NA,NA,NA,NA,21.63,8.5,2.91,2.05,63.6,30.73,7.56,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","540","Charlottesville City","001000","3","3","Charlottesville","Downtown Area","001000",NA,"1720"
